Amp                      Mask
6.099631506400659191e+02 0.000000000000000000e+00
6.081202994865501523e+02 0.000000000000000000e+00
5.992868996782043496e+02 0.000000000000000000e+00
5.764391650523639328e+02 0.000000000000000000e+00
5.970335647300549908e+02 0.000000000000000000e+00
6.268699538683008541e+02 0.000000000000000000e+00
6.671273029581433320e+02 0.000000000000000000e+00
6.931366326461246672e+02 0.000000000000000000e+00
7.202016996025798790e+02 0.000000000000000000e+00
7.403714920679651641e+02 0.000000000000000000e+00
7.161725681612639391e+02 0.000000000000000000e+00
6.618389831666614782e+02 0.000000000000000000e+00
6.594430204941417060e+02 0.000000000000000000e+00
6.756420477821773147e+02 0.000000000000000000e+00
6.701880363545900536e+02 0.000000000000000000e+00
6.526878266186765813e+02 0.000000000000000000e+00
6.469088804045177312e+02 0.000000000000000000e+00
6.336518510602975311e+02 0.000000000000000000e+00
6.382097328504304414e+02 0.000000000000000000e+00
6.205573948911292064e+02 0.000000000000000000e+00
6.308945251289756015e+02 0.000000000000000000e+00
6.371474852856946427e+02 0.000000000000000000e+00
6.627653323407844255e+02 0.000000000000000000e+00
6.765342748424905039e+02 0.000000000000000000e+00
6.554132377231284181e+02 0.000000000000000000e+00
6.205444484931249463e+02 0.000000000000000000e+00
6.270650265339014595e+02 0.000000000000000000e+00
6.135941825521404098e+02 0.000000000000000000e+00
5.909266128945415630e+02 0.000000000000000000e+00
6.118121315701599769e+02 0.000000000000000000e+00
6.025750801367230451e+02 0.000000000000000000e+00
5.999568023715402205e+02 0.000000000000000000e+00
5.871364848026347545e+02 0.000000000000000000e+00
6.069398208282469795e+02 0.000000000000000000e+00
6.045124744197689779e+02 0.000000000000000000e+00
5.818587777733397388e+02 0.000000000000000000e+00
5.602470675869516299e+02 0.000000000000000000e+00
6.094175736290338818e+02 0.000000000000000000e+00
5.830193161091336833e+02 0.000000000000000000e+00
6.041962604351509754e+02 0.000000000000000000e+00
6.074081626544115124e+02 0.000000000000000000e+00
5.903400938204538306e+02 0.000000000000000000e+00
5.725762082753152526e+02 0.000000000000000000e+00
5.696160166352327678e+02 0.000000000000000000e+00
5.831928837662173919e+02 0.000000000000000000e+00
5.849661434614941982e+02 0.000000000000000000e+00
5.998663521063117514e+02 0.000000000000000000e+00
6.113106415969539285e+02 0.000000000000000000e+00
6.488443588869293990e+02 0.000000000000000000e+00
6.516401442563709452e+02 0.000000000000000000e+00
6.120390468867026357e+02 0.000000000000000000e+00
5.958535180911818543e+02 0.000000000000000000e+00
5.828835946942912187e+02 0.000000000000000000e+00
5.938811697337281430e+02 0.000000000000000000e+00
6.183030732104753042e+02 0.000000000000000000e+00
5.894795325443798220e+02 0.000000000000000000e+00
6.052884317950408786e+02 0.000000000000000000e+00
5.847044138945215082e+02 0.000000000000000000e+00
6.013968755404455351e+02 0.000000000000000000e+00
5.828146110309832011e+02 0.000000000000000000e+00
6.036002685758165853e+02 0.000000000000000000e+00
5.920658341630822861e+02 0.000000000000000000e+00
6.071527939581001192e+02 0.000000000000000000e+00
5.931689986411364544e+02 0.000000000000000000e+00
6.058305260825999312e+02 0.000000000000000000e+00
6.110093012674814190e+02 0.000000000000000000e+00
6.158210460961636272e+02 0.000000000000000000e+00
6.087747228028262043e+02 0.000000000000000000e+00
5.849751627872345807e+02 0.000000000000000000e+00
5.969634815148873486e+02 0.000000000000000000e+00
6.145843424495340059e+02 0.000000000000000000e+00
6.268025048313293155e+02 0.000000000000000000e+00
6.377952995070002089e+02 0.000000000000000000e+00
6.034077115408044847e+02 0.000000000000000000e+00
5.955582338893170800e+02 0.000000000000000000e+00
6.150094608402522454e+02 0.000000000000000000e+00
5.965983515749132948e+02 0.000000000000000000e+00
5.976059616958082188e+02 0.000000000000000000e+00
6.259636331772122730e+02 0.000000000000000000e+00
6.154576531808087339e+02 0.000000000000000000e+00
6.202687057091634415e+02 0.000000000000000000e+00
6.378070137849974799e+02 0.000000000000000000e+00
6.054677517640678843e+02 0.000000000000000000e+00
6.039721243034867939e+02 0.000000000000000000e+00
6.197044668126701481e+02 0.000000000000000000e+00
6.181103900993557545e+02 0.000000000000000000e+00
6.236972663982725180e+02 0.000000000000000000e+00
6.169118164344280331e+02 0.000000000000000000e+00
6.232870220991821952e+02 0.000000000000000000e+00
6.174681387757939319e+02 0.000000000000000000e+00
6.427828148062543505e+02 0.000000000000000000e+00
6.683100442219665638e+02 0.000000000000000000e+00
7.071991043219943549e+02 0.000000000000000000e+00
6.745612061981642000e+02 0.000000000000000000e+00
6.581388671013928615e+02 0.000000000000000000e+00
6.485553189176422393e+02 0.000000000000000000e+00
6.663290161423607287e+02 0.000000000000000000e+00
8.184959758501037186e+02 0.000000000000000000e+00
1.649044009954493276e+03 0.000000000000000000e+00
4.895196532008955728e+03 0.000000000000000000e+00
6.009062829176000378e+03 0.000000000000000000e+00
4.112158771635979065e+03 0.000000000000000000e+00
1.250682313093128869e+03 0.000000000000000000e+00
7.074566363341012902e+02 0.000000000000000000e+00
6.535446958992188229e+02 0.000000000000000000e+00
6.615209465610380448e+02 0.000000000000000000e+00
6.629410300898807691e+02 0.000000000000000000e+00
6.498001857071708400e+02 0.000000000000000000e+00
6.483077873448064565e+02 0.000000000000000000e+00
6.697698842837791062e+02 0.000000000000000000e+00
6.786329122002995291e+02 0.000000000000000000e+00
6.653788494912065516e+02 0.000000000000000000e+00
6.667135566779076044e+02 0.000000000000000000e+00
6.716854555038640910e+02 0.000000000000000000e+00
6.807252586265424270e+02 0.000000000000000000e+00
6.746869737092291643e+02 0.000000000000000000e+00
7.096434905384332978e+02 0.000000000000000000e+00
7.183977425253915499e+02 1.000000000000000000e+00
7.342933710225343020e+02 1.000000000000000000e+00
7.599766297658396752e+02 1.000000000000000000e+00
7.503504871088762229e+02 1.000000000000000000e+00
7.535668238145135547e+02 1.000000000000000000e+00
8.394152431030096295e+02 1.000000000000000000e+00
9.670175515890891802e+02 1.000000000000000000e+00
1.012491174646555464e+03 1.000000000000000000e+00
1.090203969136728119e+03 1.000000000000000000e+00
1.351666709058473998e+03 1.000000000000000000e+00
2.513657076045841677e+03 1.000000000000000000e+00
8.649746205484989332e+03 1.000000000000000000e+00
3.795753447238558874e+04 1.000000000000000000e+00
6.448179048870183033e+04 1.000000000000000000e+00
6.448179221399717790e+04 1.000000000000000000e+00
3.090754363109882979e+04 1.000000000000000000e+00
5.822669804333740103e+03 1.000000000000000000e+00
1.820582917151131369e+03 1.000000000000000000e+00
1.166527001815790300e+03 1.000000000000000000e+00
9.258302213941860828e+02 1.000000000000000000e+00
8.369612849207735508e+02 1.000000000000000000e+00
8.006015785455779223e+02 1.000000000000000000e+00
7.185100632070771098e+02 1.000000000000000000e+00
7.434017850900041822e+02 1.000000000000000000e+00
7.187059514668377460e+02 1.000000000000000000e+00
7.489609306964580355e+02 0.000000000000000000e+00
7.886689985593361598e+02 0.000000000000000000e+00
7.855117179630260580e+02 0.000000000000000000e+00
7.295540721223744640e+02 0.000000000000000000e+00
6.671702004286998999e+02 0.000000000000000000e+00
6.722520923561910422e+02 0.000000000000000000e+00
6.774623652965490237e+02 0.000000000000000000e+00
6.535185253646714045e+02 0.000000000000000000e+00
6.645531147402843999e+02 0.000000000000000000e+00
6.871576190567965341e+02 0.000000000000000000e+00
6.874769581582163482e+02 0.000000000000000000e+00
6.454535530607820419e+02 0.000000000000000000e+00
6.427734513488345556e+02 0.000000000000000000e+00
6.385544463682565492e+02 0.000000000000000000e+00
6.622937069707820683e+02 0.000000000000000000e+00
6.256166783303423244e+02 0.000000000000000000e+00
6.163969739573144579e+02 0.000000000000000000e+00
6.381589162607144772e+02 0.000000000000000000e+00
6.410838442279371066e+02 0.000000000000000000e+00
6.704419990648099201e+02 0.000000000000000000e+00
7.460361518820614037e+02 0.000000000000000000e+00
7.281301549191381355e+02 0.000000000000000000e+00
6.766742613511814852e+02 0.000000000000000000e+00
6.458424220826991586e+02 0.000000000000000000e+00
6.434356482867859768e+02 0.000000000000000000e+00
6.602694987177236499e+02 0.000000000000000000e+00
6.560652377155907971e+02 0.000000000000000000e+00
6.390972300102685040e+02 0.000000000000000000e+00
6.438650816888819008e+02 0.000000000000000000e+00
6.374014489779441419e+02 0.000000000000000000e+00
6.128206544473872555e+02 0.000000000000000000e+00
6.142199182304512988e+02 0.000000000000000000e+00
6.212461028946046326e+02 0.000000000000000000e+00
6.204908828328385653e+02 0.000000000000000000e+00
6.075227845665593804e+02 0.000000000000000000e+00
6.209153686607287455e+02 0.000000000000000000e+00
6.309559219663497061e+02 0.000000000000000000e+00
6.103143171716207007e+02 0.000000000000000000e+00
6.147847790515878614e+02 0.000000000000000000e+00
6.274372198466746795e+02 0.000000000000000000e+00
6.084947380563761499e+02 0.000000000000000000e+00
6.414660231409081916e+02 0.000000000000000000e+00
6.231837185609388143e+02 0.000000000000000000e+00
6.203211971856740092e+02 0.000000000000000000e+00
6.229287331120505087e+02 0.000000000000000000e+00
6.391997209002255431e+02 0.000000000000000000e+00
6.282959787414441735e+02 0.000000000000000000e+00
6.367581062856345397e+02 0.000000000000000000e+00
6.167476835923685030e+02 0.000000000000000000e+00
6.527522645583642316e+02 0.000000000000000000e+00
6.564381796290898592e+02 0.000000000000000000e+00
6.476762733318530536e+02 0.000000000000000000e+00
6.524066472858538646e+02 0.000000000000000000e+00
6.406133253381048007e+02 0.000000000000000000e+00
6.355076590317627279e+02 0.000000000000000000e+00
6.308823117836859637e+02 1.000000000000000000e+00
6.527215699585129869e+02 1.000000000000000000e+00
6.443229553774896203e+02 1.000000000000000000e+00
6.438407633986352039e+02 1.000000000000000000e+00
6.430105790498087117e+02 1.000000000000000000e+00
6.377722139369482193e+02 1.000000000000000000e+00
6.335601867872118191e+02 1.000000000000000000e+00
6.550344642294237474e+02 1.000000000000000000e+00
6.352489359794499251e+02 1.000000000000000000e+00
6.344069497921832408e+02 1.000000000000000000e+00
6.425559617912418844e+02 1.000000000000000000e+00
6.780112836249647899e+02 1.000000000000000000e+00
9.374466244928568130e+02 0.000000000000000000e+00
1.939864168768843001e+03 0.000000000000000000e+00
2.261099915524398057e+03 0.000000000000000000e+00
1.642295478310282533e+03 0.000000000000000000e+00
8.139421422983032244e+02 0.000000000000000000e+00
6.601568489067149130e+02 0.000000000000000000e+00
6.466045423436868305e+02 0.000000000000000000e+00
6.218113829692219952e+02 0.000000000000000000e+00
6.342675760429940510e+02 0.000000000000000000e+00
6.321265631405069598e+02 0.000000000000000000e+00
6.133884694650098481e+02 0.000000000000000000e+00
6.326768921468101325e+02 0.000000000000000000e+00
6.375105355423072524e+02 0.000000000000000000e+00
6.369255610234857841e+02 0.000000000000000000e+00
6.196991349543718570e+02 0.000000000000000000e+00
6.242188523932836688e+02 0.000000000000000000e+00
5.990451622606879027e+02 0.000000000000000000e+00
6.168595079891416617e+02 0.000000000000000000e+00
6.278506068290621442e+02 0.000000000000000000e+00
6.262678668745757022e+02 0.000000000000000000e+00
6.060576122100737848e+02 0.000000000000000000e+00
5.994071070190541377e+02 0.000000000000000000e+00
6.060176731914265247e+02 0.000000000000000000e+00
6.223718463467082529e+02 0.000000000000000000e+00
6.297124639997188069e+02 0.000000000000000000e+00
6.244717211161917021e+02 0.000000000000000000e+00
6.276840439529083824e+02 0.000000000000000000e+00
6.186114517082622797e+02 0.000000000000000000e+00
6.101920733001237522e+02 0.000000000000000000e+00
6.045326748594696937e+02 0.000000000000000000e+00
5.808326652851136487e+02 0.000000000000000000e+00
5.811840864238467930e+02 0.000000000000000000e+00
5.874011991714177157e+02 0.000000000000000000e+00
5.865723912400266045e+02 0.000000000000000000e+00
5.825696400417995164e+02 0.000000000000000000e+00
5.946670606639040670e+02 0.000000000000000000e+00
5.801573921633895452e+02 0.000000000000000000e+00
6.008154547753950965e+02 0.000000000000000000e+00
5.659068290897552060e+02 0.000000000000000000e+00
5.882439767851358283e+02 0.000000000000000000e+00
5.891381434865924120e+02 0.000000000000000000e+00
5.934233361973203955e+02 0.000000000000000000e+00
5.833942355794630430e+02 0.000000000000000000e+00
6.189392931743282134e+02 0.000000000000000000e+00
6.554269825851732776e+02 0.000000000000000000e+00
6.701518519059929986e+02 0.000000000000000000e+00
6.483390795377782752e+02 0.000000000000000000e+00
6.537358100690146330e+02 0.000000000000000000e+00
6.790890825246588065e+02 0.000000000000000000e+00
6.610701820165104436e+02 0.000000000000000000e+00
6.221521287170349979e+02 0.000000000000000000e+00
6.194976227502468191e+02 0.000000000000000000e+00
5.888250321422441402e+02 0.000000000000000000e+00
5.970379223488120033e+02 0.000000000000000000e+00
5.909279117897432343e+02 0.000000000000000000e+00
6.168796037930250122e+02 0.000000000000000000e+00
6.318814919344221153e+02 0.000000000000000000e+00
6.978758676080037731e+02 0.000000000000000000e+00
6.878849902605438729e+02 0.000000000000000000e+00
6.227309646759777024e+02 0.000000000000000000e+00
6.106841596638158762e+02 0.000000000000000000e+00
6.018100592519077736e+02 0.000000000000000000e+00
6.088075079969970602e+02 0.000000000000000000e+00
6.235080868506220213e+02 0.000000000000000000e+00
6.137711099117444746e+02 0.000000000000000000e+00
6.131838975553004047e+02 0.000000000000000000e+00
6.101687700566584454e+02 0.000000000000000000e+00
6.390386558380079123e+02 0.000000000000000000e+00
6.056537178708980491e+02 0.000000000000000000e+00
5.821181222593880875e+02 0.000000000000000000e+00
5.782079355428705867e+02 0.000000000000000000e+00
5.895101835003964652e+02 0.000000000000000000e+00
6.088119974745413856e+02 0.000000000000000000e+00
6.279361840966566888e+02 0.000000000000000000e+00
6.000718015846177877e+02 0.000000000000000000e+00
5.987168875752419126e+02 0.000000000000000000e+00
6.107862629964998860e+02 0.000000000000000000e+00
5.989948812899762061e+02 0.000000000000000000e+00
6.120105728851807498e+02 0.000000000000000000e+00
6.470083241365997537e+02 0.000000000000000000e+00
6.300933123213859517e+02 0.000000000000000000e+00
6.347055961514263345e+02 0.000000000000000000e+00
6.569005181912631315e+02 0.000000000000000000e+00
6.730171685596942552e+02 0.000000000000000000e+00
7.074027663670296988e+02 0.000000000000000000e+00
6.994107160915129953e+02 0.000000000000000000e+00
7.350197890991920531e+02 0.000000000000000000e+00
9.795963692719637947e+02 0.000000000000000000e+00
2.488376244554252480e+03 0.000000000000000000e+00
9.885559618435439916e+03 0.000000000000000000e+00
1.763474684415780575e+04 0.000000000000000000e+00
1.453027948862776975e+04 0.000000000000000000e+00
3.865907601258320938e+03 0.000000000000000000e+00
9.300805873613089716e+02 0.000000000000000000e+00
6.758795513657838683e+02 0.000000000000000000e+00
6.366592209765017287e+02 0.000000000000000000e+00
6.191010344978484454e+02 0.000000000000000000e+00
6.131247000944199499e+02 0.000000000000000000e+00
6.153337621911396127e+02 0.000000000000000000e+00
6.162030589989619784e+02 0.000000000000000000e+00
6.121970437874499567e+02 0.000000000000000000e+00
6.114226490796980897e+02 0.000000000000000000e+00
5.928604899209946097e+02 0.000000000000000000e+00
5.904199216128057515e+02 0.000000000000000000e+00
6.096166365959253426e+02 0.000000000000000000e+00
5.800399898663054046e+02 0.000000000000000000e+00
6.130546645601634737e+02 0.000000000000000000e+00
6.267288770821719481e+02 0.000000000000000000e+00
6.307582894806724880e+02 0.000000000000000000e+00
6.152149004441619127e+02 0.000000000000000000e+00
6.332549057468831961e+02 0.000000000000000000e+00
6.152432094719679299e+02 0.000000000000000000e+00
6.656816291396213501e+02 0.000000000000000000e+00
6.366421508362029726e+02 0.000000000000000000e+00
6.464137820708983782e+02 0.000000000000000000e+00
6.650838909813527380e+02 0.000000000000000000e+00
6.520677907707455461e+02 0.000000000000000000e+00
6.858924618121581034e+02 0.000000000000000000e+00
6.602496559391211122e+02 0.000000000000000000e+00
6.612519655162967638e+02 0.000000000000000000e+00
6.488983155414824751e+02 0.000000000000000000e+00
6.504507470349881260e+02 0.000000000000000000e+00
6.561900919246695594e+02 0.000000000000000000e+00
6.427471949451278306e+02 0.000000000000000000e+00
6.553283050751633709e+02 0.000000000000000000e+00
6.498955479222837539e+02 0.000000000000000000e+00
6.439308503290461658e+02 0.000000000000000000e+00
6.642010680763128221e+02 0.000000000000000000e+00
6.693576149106536377e+02 0.000000000000000000e+00
6.490794602592786759e+02 0.000000000000000000e+00
6.636668264602399177e+02 0.000000000000000000e+00
6.468744687684635437e+02 0.000000000000000000e+00
6.414111415643676537e+02 0.000000000000000000e+00
6.600171854171466066e+02 0.000000000000000000e+00
6.452392121877271620e+02 0.000000000000000000e+00
6.427794918737926082e+02 0.000000000000000000e+00
6.617573330806125114e+02 0.000000000000000000e+00
6.261281615415236956e+02 0.000000000000000000e+00
6.372598125687022730e+02 0.000000000000000000e+00
6.503642423906532031e+02 0.000000000000000000e+00
6.386905279539076901e+02 0.000000000000000000e+00
6.543949929637013838e+02 0.000000000000000000e+00
6.059121375985598661e+02 0.000000000000000000e+00
6.117978854043097954e+02 0.000000000000000000e+00
6.094879954113351914e+02 0.000000000000000000e+00
6.170055813944712781e+02 0.000000000000000000e+00
6.707060243521259508e+02 0.000000000000000000e+00
6.761889612221498282e+02 0.000000000000000000e+00
6.405465268672559205e+02 0.000000000000000000e+00
6.337089688925633482e+02 0.000000000000000000e+00
5.948653286039618706e+02 0.000000000000000000e+00
6.121936463332682479e+02 0.000000000000000000e+00
5.885285616465047269e+02 0.000000000000000000e+00
6.329045619018236266e+02 0.000000000000000000e+00
6.061099249107821834e+02 0.000000000000000000e+00
5.918883828595405703e+02 0.000000000000000000e+00
6.126885091538874804e+02 0.000000000000000000e+00
6.034642142677743095e+02 0.000000000000000000e+00
6.040939223532546976e+02 0.000000000000000000e+00
6.067171558758641368e+02 0.000000000000000000e+00
5.808250063378902723e+02 0.000000000000000000e+00
5.804414436971202349e+02 0.000000000000000000e+00
5.844875206755658610e+02 0.000000000000000000e+00
5.911451943664291093e+02 0.000000000000000000e+00
5.886947394203529029e+02 0.000000000000000000e+00
6.063977230492664603e+02 0.000000000000000000e+00
6.320865857154758487e+02 0.000000000000000000e+00
6.127596411303169361e+02 0.000000000000000000e+00
6.210042830449243638e+02 0.000000000000000000e+00
6.363111635227251099e+02 0.000000000000000000e+00
6.397984195502704097e+02 0.000000000000000000e+00
6.783233254773350609e+02 0.000000000000000000e+00
6.948025065771470281e+02 0.000000000000000000e+00
6.779753429272259382e+02 0.000000000000000000e+00
6.880461932373214040e+02 0.000000000000000000e+00
6.780383891741360003e+02 0.000000000000000000e+00
7.056549334607603896e+02 0.000000000000000000e+00
7.046224160761975099e+02 0.000000000000000000e+00
7.096671250931993882e+02 0.000000000000000000e+00
7.138860329662452386e+02 0.000000000000000000e+00
7.344420778964869214e+02 0.000000000000000000e+00
7.770745199954355940e+02 0.000000000000000000e+00
8.778253844025023227e+02 0.000000000000000000e+00
9.243323813002542693e+02 0.000000000000000000e+00
1.150431070594077482e+03 0.000000000000000000e+00
1.595449868484681474e+03 0.000000000000000000e+00
3.146937916320518070e+03 0.000000000000000000e+00
5.935863136974207009e+03 0.000000000000000000e+00
6.969406540740513265e+03 0.000000000000000000e+00
4.676124470964394277e+03 0.000000000000000000e+00
2.229089177013625431e+03 0.000000000000000000e+00
1.272978830669803756e+03 0.000000000000000000e+00
9.910529351187869906e+02 0.000000000000000000e+00
8.648047665095664343e+02 0.000000000000000000e+00
7.896141815757982840e+02 0.000000000000000000e+00
7.827562817553175591e+02 0.000000000000000000e+00
7.279946976041348989e+02 0.000000000000000000e+00
6.941582790063008588e+02 0.000000000000000000e+00
7.105642503012046518e+02 0.000000000000000000e+00
7.649068892093073373e+02 0.000000000000000000e+00
7.651261184100860646e+02 0.000000000000000000e+00
6.889410986107855024e+02 0.000000000000000000e+00
7.103850926872220271e+02 0.000000000000000000e+00
7.334004656824337189e+02 0.000000000000000000e+00
6.779862432478137180e+02 0.000000000000000000e+00
6.248570477318825169e+02 0.000000000000000000e+00
6.058979010888665471e+02 0.000000000000000000e+00
6.086504760614783436e+02 0.000000000000000000e+00
6.194982074140306167e+02 0.000000000000000000e+00
6.103004089727158998e+02 0.000000000000000000e+00
5.905122489995109163e+02 0.000000000000000000e+00
5.857889350358497040e+02 0.000000000000000000e+00
5.812952631463685975e+02 0.000000000000000000e+00
6.051516703477047940e+02 0.000000000000000000e+00
5.874029747664453680e+02 0.000000000000000000e+00
5.894349234172893830e+02 0.000000000000000000e+00
5.924580039137024414e+02 0.000000000000000000e+00
6.355057756368025821e+02 0.000000000000000000e+00
6.164959655938660035e+02 0.000000000000000000e+00
6.060706622623987414e+02 0.000000000000000000e+00
5.998717994570660039e+02 0.000000000000000000e+00
6.014523694946472006e+02 0.000000000000000000e+00
6.512366588052648240e+02 0.000000000000000000e+00
6.076472849879095293e+02 0.000000000000000000e+00
5.956036907981091417e+02 0.000000000000000000e+00
6.006212839006351487e+02 0.000000000000000000e+00
6.218662446880084644e+02 0.000000000000000000e+00
6.048605246179284904e+02 0.000000000000000000e+00
6.212505912811586768e+02 0.000000000000000000e+00
6.005900752855640121e+02 0.000000000000000000e+00
6.359696409694005297e+02 0.000000000000000000e+00
6.423161778174871870e+02 0.000000000000000000e+00
6.333081468063605826e+02 0.000000000000000000e+00
6.333228591430261076e+02 0.000000000000000000e+00
6.587040764732305433e+02 0.000000000000000000e+00
6.623113977264956702e+02 0.000000000000000000e+00
6.758423010802316639e+02 0.000000000000000000e+00
6.535756722200438844e+02 0.000000000000000000e+00
6.510494826732254978e+02 0.000000000000000000e+00
6.443997456136953588e+02 0.000000000000000000e+00
6.446023219638104820e+02 0.000000000000000000e+00
6.539908291782738843e+02 0.000000000000000000e+00
6.422130580743637438e+02 0.000000000000000000e+00
6.606368314166526261e+02 0.000000000000000000e+00
6.781121197591851342e+02 0.000000000000000000e+00
6.620571994487409029e+02 0.000000000000000000e+00
6.835655945858462701e+02 0.000000000000000000e+00
7.011391791549165191e+02 0.000000000000000000e+00
6.876982551494747895e+02 0.000000000000000000e+00
6.992574806241675560e+02 0.000000000000000000e+00
6.861956345827106816e+02 0.000000000000000000e+00
7.173482572907668100e+02 0.000000000000000000e+00
7.197383861464616075e+02 0.000000000000000000e+00
7.571089554721047534e+02 0.000000000000000000e+00
7.958596657618804784e+02 0.000000000000000000e+00
9.413755250858083627e+02 0.000000000000000000e+00
1.557958907695760672e+03 0.000000000000000000e+00
2.180562810818449634e+03 0.000000000000000000e+00
1.838940396163288142e+03 0.000000000000000000e+00
1.059746284534906636e+03 0.000000000000000000e+00
7.758228933762115958e+02 0.000000000000000000e+00
7.322169796366147239e+02 0.000000000000000000e+00
7.114994555731681203e+02 0.000000000000000000e+00
6.839529228166918529e+02 0.000000000000000000e+00
6.957990123427397293e+02 0.000000000000000000e+00
6.734843559520048757e+02 0.000000000000000000e+00
6.601507123110000066e+02 0.000000000000000000e+00
6.872075605878396800e+02 0.000000000000000000e+00
7.014536416578941953e+02 0.000000000000000000e+00
6.985001648945490160e+02 0.000000000000000000e+00
6.641334100400556508e+02 0.000000000000000000e+00
6.611395979174897093e+02 0.000000000000000000e+00
6.863654904407242157e+02 0.000000000000000000e+00
7.047653049544270516e+02 0.000000000000000000e+00
6.712198908439879688e+02 0.000000000000000000e+00
6.862501073801430493e+02 0.000000000000000000e+00
6.944802341736622111e+02 0.000000000000000000e+00
6.596631830730077581e+02 0.000000000000000000e+00
6.742925199131195768e+02 0.000000000000000000e+00
6.684534139461661653e+02 0.000000000000000000e+00
6.814267710217486638e+02 0.000000000000000000e+00
6.865668821335025314e+02 0.000000000000000000e+00
6.883545058330878419e+02 0.000000000000000000e+00
6.777566694761912913e+02 0.000000000000000000e+00
6.796959382619360213e+02 0.000000000000000000e+00
6.993959486000800325e+02 0.000000000000000000e+00
7.114673845013480786e+02 0.000000000000000000e+00
7.340367083410594660e+02 0.000000000000000000e+00
7.526099939498632239e+02 0.000000000000000000e+00
7.369683989204631871e+02 0.000000000000000000e+00
7.610464340423070553e+02 0.000000000000000000e+00
7.681240796429254942e+02 0.000000000000000000e+00
8.390116220286017779e+02 0.000000000000000000e+00
1.001306925651952270e+03 0.000000000000000000e+00
1.346879404395361462e+03 0.000000000000000000e+00
2.512849335702697317e+03 0.000000000000000000e+00
4.112640576930628413e+03 0.000000000000000000e+00
3.914264718244997766e+03 0.000000000000000000e+00
2.864853322839766861e+03 0.000000000000000000e+00
2.022489306908672916e+03 0.000000000000000000e+00
1.132259557907096678e+03 0.000000000000000000e+00
8.425073195375603063e+02 0.000000000000000000e+00
7.793551005349740990e+02 0.000000000000000000e+00
7.967573959279043265e+02 0.000000000000000000e+00
7.871716199991684562e+02 0.000000000000000000e+00
7.796551428422060326e+02 0.000000000000000000e+00
7.707284211133792269e+02 0.000000000000000000e+00
8.077687733845859839e+02 0.000000000000000000e+00
8.133011920522402534e+02 0.000000000000000000e+00
7.725032337653810828e+02 0.000000000000000000e+00
7.971580386924363211e+02 0.000000000000000000e+00
7.748527182634836663e+02 0.000000000000000000e+00
7.935264392468044434e+02 0.000000000000000000e+00
7.775894391221396518e+02 0.000000000000000000e+00
7.881731136002365474e+02 0.000000000000000000e+00
7.875810690529734757e+02 0.000000000000000000e+00
7.942116901129209054e+02 0.000000000000000000e+00
7.913706572706669249e+02 0.000000000000000000e+00
8.423485388480335132e+02 0.000000000000000000e+00
7.977199873241715977e+02 0.000000000000000000e+00
8.340363747384989210e+02 0.000000000000000000e+00
8.548681810013309814e+02 0.000000000000000000e+00
8.404050504672658235e+02 0.000000000000000000e+00
8.488214932819745400e+02 0.000000000000000000e+00
8.720590665320091830e+02 0.000000000000000000e+00
8.670936430872466190e+02 0.000000000000000000e+00
8.729726501572673669e+02 0.000000000000000000e+00
8.798065916947103915e+02 0.000000000000000000e+00
9.079751915923143315e+02 0.000000000000000000e+00
8.757717920103683582e+02 0.000000000000000000e+00
9.114204366101614596e+02 0.000000000000000000e+00
9.056314869563234424e+02 0.000000000000000000e+00
8.985845540131708731e+02 0.000000000000000000e+00
9.331728964721589819e+02 1.000000000000000000e+00
9.569972922846400252e+02 1.000000000000000000e+00
9.784356786738692335e+02 1.000000000000000000e+00
1.018998242901912818e+03 1.000000000000000000e+00
1.052792506465394581e+03 1.000000000000000000e+00
1.084574443918871793e+03 1.000000000000000000e+00
1.137567669304635956e+03 1.000000000000000000e+00
1.224772629153671915e+03 1.000000000000000000e+00
1.426389819096275005e+03 1.000000000000000000e+00
1.527584059473969774e+03 1.000000000000000000e+00
1.660166281976242090e+03 1.000000000000000000e+00
1.833568654018655934e+03 1.000000000000000000e+00
2.216387827300770823e+03 1.000000000000000000e+00
3.087126026594326049e+03 1.000000000000000000e+00
4.392363545289567810e+03 1.000000000000000000e+00
1.163015816318643192e+04 1.000000000000000000e+00
6.448222430596341292e+04 1.000000000000000000e+00
6.448222358229408565e+04 1.000000000000000000e+00
6.448227407493750070e+04 1.000000000000000000e+00
6.448231763803106878e+04 1.000000000000000000e+00
6.448223355463752523e+04 1.000000000000000000e+00
6.448227123945211497e+04 1.000000000000000000e+00
6.448231363261814840e+04 1.000000000000000000e+00
1.350331706220522210e+04 1.000000000000000000e+00
3.106507184241566392e+03 1.000000000000000000e+00
2.268718542276763856e+03 1.000000000000000000e+00
1.928396761848341839e+03 1.000000000000000000e+00
1.722450832467879991e+03 1.000000000000000000e+00
1.417341398607509291e+03 1.000000000000000000e+00
1.147965253781988167e+03 1.000000000000000000e+00
1.105557813053726704e+03 1.000000000000000000e+00
1.078716661009249037e+03 1.000000000000000000e+00
9.417194288466886292e+02 1.000000000000000000e+00
8.325425317105670047e+02 1.000000000000000000e+00
8.259751923014624708e+02 1.000000000000000000e+00
8.251389570077341205e+02 0.000000000000000000e+00
8.039404171667777064e+02 0.000000000000000000e+00
7.570865936804538023e+02 0.000000000000000000e+00
7.416929285830549361e+02 0.000000000000000000e+00
7.239380928598084211e+02 0.000000000000000000e+00
